Kind,Name,CountLineCode,CountLineComment,CountLineBlank
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\stress\AtomicLongUpdateStressTest.java",103,5,23
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\stress\MapStableReadStressTest.java",79,7,20
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\stress\MapUpdateStressTest.java",117,5,26
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\stress\StressTestSupport.java",152,3,34
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\topic\ClientTopicTest.java",58,15,16
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\txn\ClientTxnListTest.java",58,18,13
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\txn\ClientTxnMapTest.java",389,21,112
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\txn\ClientTxnMultiMapTest.java",186,15,48
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\txn\ClientTxnQueueTest.java",123,15,33
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\txn\ClientTxnSetTest.java",133,15,39
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\txn\ClientTxnTest.java",82,15,20
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\txn\ClientXaTest.java",193,18,37
File,"C:\f1\hazelcast-3.3-EA\hazelcast-cloud\src\main\java\com\hazelcast\aws\AWSClient.java",27,15,8
File,"C:\f1\hazelcast-3.3-EA\hazelcast-cloud\src\main\java\com\hazelcast\aws\impl\Constants.java",8,15,3
File,"C:\f1\hazelcast-3.3-EA\hazelcast-cloud\src\main\java\com\hazelcast\aws\impl\DescribeInstances.java",63,18,14
File,"C:\f1\hazelcast-3.3-EA\hazelcast-cloud\src\main\java\com\hazelcast\aws\security\EC2RequestSigner.java",54,19,11
File,"C:\f1\hazelcast-3.3-EA\hazelcast-cloud\src\main\java\com\hazelcast\aws\security\RFC2104HMAC.java",28,15,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast-cloud\src\main\java\com\hazelcast\aws\utility\AwsURLEncoder.java",17,15,5
File,"C:\f1\hazelcast-3.3-EA\hazelcast-cloud\src\main\java\com\hazelcast\aws\utility\CloudyUtility.java",194,15,34
File,"C:\f1\hazelcast-3.3-EA\hazelcast-cloud\src\main\java\com\hazelcast\cluster\TcpIpJoinerOverAWS.java",52,15,10
File,"C:\f1\hazelcast-3.3-EA\hazelcast-cloud\src\test\java\com\hazelcast\aws\utility\CloudyUtilityTest.java",193,16,8
File,"C:\f1\hazelcast-3.3-EA\hazelcast-hibernate\hazelcast-hibernate3\src\main\java\com\hazelcast\hibernate\AbstractHazelcastCacheRegionFactory.java",58,18,16
File,"C:\f1\hazelcast-3.3-EA\hazelcast-hibernate\hazelcast-hibernate3\src\main\java\com\hazelcast\hibernate\CacheEnvironment.java",53,17,24
File,"C:\f1\hazelcast-3.3-EA\hazelcast-hibernate\hazelcast-hibernate3\src\main\java\com\hazelcast\hibernate\HazelcastCacheRegionFactory.java",33,15,10
File,"C:\f1\hazelcast-3.3-EA\hazelcast-hibernate\hazelcast-hibernate3\src\main\java\com\hazelcast\hibernate\HazelcastLocalCacheRegionFactory.java",51,15,13
File,"C:\f1\hazelcast-3.3-EA\hazelcast-hibernate\hazelcast-hibernate3\src\main\java\com\hazelcast\hibernate\HazelcastTimestamper.java",33,19,7
File,"C:\f1\hazelcast-3.3-EA\hazelcast-hibernate\hazelcast-hibernate3\src\main\java\com\hazelcast\hibernate\RegionCache.java",18,18,16
File,"C:\f1\hazelcast-3.3-EA\hazelcast-hibernate\hazelcast-hibernate3\src\main\java\com\hazelcast\hibernate\VersionAwareMapMergePolicy.java",37,15,10
File,"C:\f1\hazelcast-3.3-EA\hazelcast-hibernate\hazelcast-hibernate3\src\main\java\com\hazelcast\hibernate\access\AbstractAccessDelegate.java",93,32,19
File,"C:\f1\hazelcast-3.3-EA\hazelcast-hibernate\hazelcast-hibernate3\src\main\java\com\hazelcast\hibernate\access\AccessDelegate.java",24,176,19
