Kind,Name,SumCyclomatic,AvgCyclomatic,MaxCyclomatic,CountClassDerived,MaxInheritanceTree,CountDeclMethodAll,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountClassBase,MaxEssential
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\ComponentSpec.java",33,1,3,,,,30,,,,3
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\DatabaseIdentification.java",15,1,3,,,,12,,,,3
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\Disciplines.java",17,1,3,,,,14,,,,3
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\MctUsers.java",17,1,3,,,,14,,,,3
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\Tag.java",15,1,3,,,,12,,,,3
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\TagAssociation.java",15,1,3,,,,12,,,,3
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\TagAssociationPK.java",13,2,4,,,,8,,,,4
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\ViewState.java",13,1,3,,,,10,,,,3
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\ViewStatePK.java",13,2,4,,,,8,,,,4
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\provider\DBPersistenceProvider.java",1,1,1,,,,1,,,,1
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\search\DatabaseSearchProvider.java",2,1,1,,,,2,,,,1
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\search\DatabaseSearchUI.java",30,2,4,,,,18,,,,3
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\search\QueryResult.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\service\PersistenceServiceImpl.java",124,3,9,,,,46,,,,4
File,"C:\f1\mct-1.7b1\databasePersistence\src\test\java\gov\nasa\arc\mct\dbpersistence\dao\TestComponentSpec.java",17,2,3,,,,8,,,,3
File,"C:\f1\mct-1.7b1\databasePersistence\src\test\java\gov\nasa\arc\mct\dbpersistence\dao\TestDAOClasses.java",11,6,10,,,,2,,,,5
